sujet,numero_question,code_noeud,confiance,motif
2025_SPEC_savoirs_primaire_p01-15,Q26,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q27,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q28,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q29,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q30,,,"Épreuve de savoirs disciplinaires (اللغة العربية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q31,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q32,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q33,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q34,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q35,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q36,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q37,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q38,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q39,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q40,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q41,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q42,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q43,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q44,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q45,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q46,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p01-15,Q47,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q48,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q49,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q50,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q51,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q52,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q53,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q54,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q55,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q56,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q57,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q58,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q59,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q60,,,"Épreuve de savoirs disciplinaires (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q61,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q62,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q63,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q64,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q65,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q66,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q67,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q68,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q69,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q70,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q71,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q72,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q73,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q74,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q75,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q76,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q77,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q78,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q79,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q80,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q81,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q82,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q83,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q84,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q85,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p16-30,Q86,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q87,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q88,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q89,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q90,,,"Épreuve de savoirs disciplinaires (الرياضيات) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q91,,,"Épreuve de savoirs disciplinaires (العلوم) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q92,,,"Épreuve de savoirs disciplinaires (العلوم) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q93,,,"Épreuve de savoirs disciplinaires (العلوم) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q94,,,"Épreuve de savoirs disciplinaires (العلوم) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q95,,,"Épreuve de savoirs disciplinaires (العلوم) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q96,,,"Épreuve de savoirs disciplinaires (العلوم) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q97,,,"Épreuve de savoirs disciplinaires (العلوم) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2025_SPEC_savoirs_primaire_p31-45,Q98,,,"Épreuve de savoirs disciplinaires (العلوم) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
